商品,价格,店铺,详情页,品牌,详情
雅戈尔 茄克男士 2022秋冬季青年男休闲正装茄克 VJJK409945FQA 藏青 185/104A,759.00,雅戈尔（YOUNGOR）京东自营旗舰店,https://item.jd.com/100014317280.html,品牌： 雅戈尔（YOUNGOR）,商品名称：雅戈尔VJJK409945FQA商品编号：100014317280商品毛重：300.00g商品产地：浙江宁波货号：VJJK409945FQA领型：翻领材质：锦纶/尼龙(聚酰胺纤维)86.7%厚度：常规衣长：常规款版型：标准型衣门襟：拉链适用人群：青年上市时间：2022年秋季风格：通勤风通勤风：商务休闲
南极人连帽轻薄羽绒服男秋冬季男士休闲秋冬装短款外套冬天衣服男装上衣 1806立领黑色 L,139.00,南极人男装旗舰店,https://item.jd.com/10034678648982.html,品牌： 南极人（Nanjiren）,商品名称：南极人连帽轻薄羽绒服男秋冬季男士休闲秋冬装短款外套冬天衣服男装上衣 1806立领黑色 L商品编号：10034678648982店铺： 南极人男装旗舰店商品毛重：200.00g货号：20717/材质：涤纶(聚酯纤维)100%版型：标准型填充物：白鸭绒上市时间：2021年夏季厚度：轻薄适用人群：青年，中年充绒量：100g以下领型：立领风格：休闲风衣长：短款图案：纯色含绒量：90%及以上
七匹狼【狼族部落】夹克男薄款休闲茄克衫秋季新款男装短款潮流运动外套 203(军绿) 190/104A/4XL,559.00,七匹狼尚江专卖店,https://item.jd.com/10034111511065.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼【狼族部落】夹克男薄款休闲茄克衫秋季新款男装短款潮流运动外套 203(军绿) 190/104A/4XL商品编号：10034111511065店铺： 七匹狼尚江专卖店商品毛重：1.0kg商品产地：中国大陆货号：4H1B50101208材质：涤纶(聚酯纤维)领型：立领版型：标准型适用季节：秋季衣长：常规款上市时间：2021年秋季厚度：常规适用人群：青年流行元素：车缝线下摆设计：直下摆风格：基础大众衣门襟：拉链图案：纯色适用场景：休闲
商品,价格,店铺,详情页,品牌,详情
花花公子夹克男秋季新款时尚潮牌男士外套服饰韩版简约休闲宽松拼色上衣男装 上蓝下白 3XL,269.00,花花公子官方旗舰店,https://item.jd.com/10034845749610.html,品牌： 花花公子（PLAYBOY ESTABLISHED 1953）,商品名称：花花公子夹克男秋季新款时尚潮牌男士外套服饰韩版简约休闲宽松拼色上衣男装 上蓝下白 3XL商品编号：10034845749610店铺： 花花公子官方旗舰店商品毛重：500.00g货号：C-1013HH609New材质：涤纶(聚酯纤维)90%衣门襟：拉链衣长：常规款领型：连帽适用人群：青年流行元素：车缝线，拉链版型：标准型风格：基础大众，青春休闲厚度：常规图案：字母，拼色上市时间：2021年秋季
七匹狼【狼族生活】休闲裤春季三防合体微弹时尚纯色简约男士下装,299.00,七匹狼京东自营官方旗舰店,https://item.jd.com/100012845249.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼1D1B50402566商品编号：100012845249商品毛重：200.00g商品产地：中国大陆货号：1D1B50402566材质：棉97.2%腰型：自然腰上市时间：2022年秋季裤门襟：拉链弹力：微弹厚度：常规裤长：长裤裤型：直筒裤适用季节：秋季图案：纯色适用人群：青年风格：通勤风通勤风：商务休闲
七匹狼夹克男秋季新款立领外套男士防泼水简约纯色百搭商务休闲单茄克衫防风衣上衣服饰 003(中灰) 190/104A(XXXXL),479.00,七匹狼服装旗舰店,https://item.jd.com/10035459630489.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼夹克男秋季新款立领外套男士防泼水简约纯色百搭商务休闲单茄克衫防风衣男装上衣服饰 003(中灰) 190/104A(XXXXL)商品编号：10035459630489店铺： 七匹狼服装旗舰店商品毛重：1.0kg商品产地：中国大陆货号：FZ21D1B50101301材质：涤纶(聚酯纤维)版型：标准型适用季节：春季，秋季，冬季衣门襟：拉链衣长：常规款领型：立领适用人群：中年流行元素：车缝线厚度：常规风格：商务休闲，休闲风上市时间：2021年秋季图案：纯色适用场景：职场
皮尔卡丹（pierre cardin）棒球领男装外套男士2023春秋季潮流飞行员夹克修身青年春 咖色 XL,369.00,皮尔卡丹丝领专卖店,https://item.jd.com/10068881800688.html,品牌： 皮尔卡丹（pierre cardin）,商品名称：皮尔卡丹（pierre cardin）棒球领男装外套男士2023春秋季潮流飞行员夹克修身青年春装 咖色 XL商品编号：10068881800688店铺： 皮尔卡丹丝领专卖店商品毛重：0.8kg商品产地：中国大陆货号：pierre-QC5FXXQE-xin材质：其他衣门襟：单排扣适用季节：秋季上市时间：2023年春季领型：棒球领适用人群：青年风格：休闲风厚度：薄款衣长：短款版型：修身型
NY-MOS官方品牌旗舰联名休闲裤男春季新款秋冬侧条纹排扣裤子男 黑色 L 品牌正品，甄选品质春季新品，支持七天无理由退换货，售后有保障~,278.00,NY-MOS旗舰店,https://item.jd.com/10064904423805.html,品牌： NY-MOS,商品名称：NY-MOS官方品牌旗舰联名休闲裤男春季新款秋冬侧条纹排扣裤子男 黑色 L商品编号：10064904423805店铺： NY-MOS旗舰店商品毛重：300.00g货号：MT-2278材质：棉66.8%，涤纶(聚酯纤维)33.2%适用季节：秋季，冬季厚度：常规上市时间：2022年冬季裤门襟：松紧适用人群：青年，青少年腰型：自然腰裤型：哈伦裤弹力：微弹裤长：长裤图案：纯色适用场景：学校，运动风格：休闲风休闲风：oversize
马登工装 复古直筒休闲裤纯色简约锥型长裤松紧腰老爹裤男 军绿色 M,109.90,马登男装旗舰店,https://item.jd.com/65643236216.html,品牌： 马登（Maden）,商品名称：马登工装 复古直筒休闲裤纯色简约锥型长裤松紧腰老爹裤男 军绿色 M商品编号：65643236216店铺： 马登男装旗舰店商品毛重：0.8kg商品产地：中国大陆货号：TS2001004材质：棉100%适用季节：四季通用上市时间：2020年春季裤门襟：松紧适用人群：青年，青少年裤型：工装裤风格：欧美风厚度：常规腰型：自然腰裤长：长裤
JEEP吉普2021秋装夹克男士春秋户外运动弹力透气速干宽松大码加肥加大立领短装外套潮 蓝色 L,268.00,Jeep鲸皇专卖店,https://item.jd.com/10034560151656.html,品牌： Jeep,商品名称：JEEP吉普2021秋装夹克男士春秋户外运动弹力透气速干宽松大码加肥加大立领短装外套潮 蓝色 L商品编号：10034560151656店铺： Jeep鲸皇专卖店商品毛重：500.00g商品产地：中国大陆货号：XY0979-1材质：锦纶/尼龙(聚酰胺纤维)领型：立领版型：宽松型适用季节：春季流行元素：车缝线上市时间：2021年秋季厚度：常规适用人群：青年下摆设计：罗纹衣门襟：拉链风格：休闲风衣长：短款图案：纯色适用场景：运动
七匹狼（SEPTWOLVES）夹克男秋季翻领外套男士商务休闲弹力单茄克衫防风衣男装上衣服 003(中灰) 170/88A(L),539.00,七匹狼服装旗舰店,https://item.jd.com/10033948701338.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼（SEPTWOLVES）夹克男秋季翻领外套男士商务休闲弹力单茄克衫防风衣男装上衣服 003(中灰) 170/88A(L)商品编号：10033948701338店铺： 七匹狼服装旗舰店商品毛重：500.00g商品产地：中国大陆货号：FZ1D1B50101968材质：涤纶(聚酯纤维)68.5%衣门襟：拉链适用季节：春季，秋季，冬季版型：标准型上市时间：2021年秋季领型：翻领适用人群：青年流行元素：编织厚度：常规风格：商务休闲衣长：常规款图案：纯色适用场景：职场
花花公子卫衣男新款男士青年休闲宽松长袖涂鸦服饰男装街头嘻哈上衣服logo 黑色 L,139.00,花花公子官方旗舰店,https://item.jd.com/10035491705462.html,品牌： 花花公子（PLAYBOY ESTABLISHED 1953）,商品名称：花花公子卫衣男新款男士青年休闲宽松长袖涂鸦服饰男装街头嘻哈上衣服logo 黑色 L商品编号：10035491705462店铺： 花花公子官方旗舰店商品毛重：500.00g货号：Q-KUHHWY1003-162dfhsdfPOP材质：棉80%版型：宽松型适用季节：春季，秋季，冬季，四季通用上市时间：2021年秋季厚度：常规穿着方式：套头流行元素：车缝线袖型：落肩袖领型：圆领图案：动物，字母适用人群：青年风格：潮流风潮流风：街头风
衣然呈品美式高街潮流牛仔裤男宽松直筒百搭格子拼接阔腿休闲水洗长裤子男 黑色 2XL【建140-155斤】,55.00,衣然呈品汇利专卖店,https://item.jd.com/10068929742492.html,品牌： 衣然呈品,商品名称：衣然呈品美式高街潮流牛仔裤男宽松直筒百搭格子拼接阔腿休闲水洗长裤子男 黑色 2XL【建140-155斤】商品编号：10068929742492店铺： 衣然呈品汇利专卖店商品毛重：0.6kg商品产地：中国大陆货号：HGH483材质：棉75%厚度：常规适用季节：春季，夏季，秋季，冬季，四季通用弹力：微弹腰型：自然腰裤长：长裤上市时间：2023年春季裤门襟：拉链面料：常规牛仔布流行元素：拼接裤型：直筒裤风格：欧美风适用人群：青少年，青年图案：几何图案适用场景：居家，旅行，跳舞，学校
【不易起球】Jeep（吉普）吉普卫衣男 2021秋季圆领打底衫男士青年时尚绣花上衣服棉质休闲 深灰色 M,439.00,JEEP吉普男装旗舰店,https://item.jd.com/10034240472013.html,品牌： Jeep（吉普）,商品名称：【不易起球】Jeep（吉普）吉普卫衣男 2021秋季圆领打底衫男士青年时尚绣花上衣服男装棉质休闲 深灰色 M商品编号：10034240472013店铺： JEEP吉普男装旗舰店商品毛重：0.6kg商品产地：中国大陆货号：P213MKJ316材质：棉100%版型：标准型上市时间：2021年秋季厚度：常规穿着方式：套头流行元素：印花袖型：常规袖风格：基础大众，休闲风适用人群：青年图案：纯色，文字领型：圆领
【简洁柔软】Jeep/吉普卫衣男2021新品秋季新款纯色长袖圆领T恤时尚百搭纯棉 卡其色 2XL,439.00,JEEP吉普男装旗舰店,https://item.jd.com/10035321611761.html,品牌： Jeep,商品名称：【简洁柔软】Jeep/吉普卫衣男2021新品秋季新款纯色长袖圆领T恤时尚百搭纯棉男装 卡其色 2XL商品编号：10035321611761店铺： JEEP吉普男装旗舰店商品毛重：0.6kg货号：P213MKJ317材质：棉100%版型：宽松型适用季节：秋季厚度：常规上市时间：2021年秋季领型：圆领穿着方式：套头流行元素：印花风格：休闲风袖型：常规袖适用人群：青年图案：纯色适用场景：运动
花花公子夹克男外套春秋季宽松韩版潮男连帽潮牌休闲大码潮流服装上衣服 8875黑色 3XL,269.00,花花公子男京专卖店,https://item.jd.com/10035386265995.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子夹克男外套春秋季宽松韩版潮男连帽潮牌休闲大码潮流服装上衣服 8875黑色 3XL商品编号：10035386265995店铺： 花花公子男京专卖店商品毛重：1.0kg货号：110418MA8872材质：涤纶(聚酯纤维)100%衣门襟：拉链适用季节：秋季衣长：常规款领型：连帽适用人群：青少年流行元素：车缝线厚度：常规风格：百搭风上市时间：2021年秋季图案：条纹版型：宽松型
杉杉行政夹克男春秋新款通勤休闲立领上衣干部商务衣服外套茄克男士 深蓝 170/88A,309.00,杉杉官方旗舰店,https://item.jd.com/10072089959840.html,品牌： 杉杉（FIRS）,商品名称：杉杉行政夹克男春秋新款通勤休闲立领上衣干部商务衣服外套茄克男士 深蓝 170/88A商品编号：10072089959840店铺： 杉杉官方旗舰店商品毛重：500.00g商品产地：中国大陆货号：FWJ21198005-kxs材质：涤纶(聚酯纤维)100%版型：标准型适用季节：春季，秋季上市时间：2023年春季厚度：常规适用人群：青年，中年流行元素：简约衣门襟：拉链下摆设计：直下摆领型：翻领衣长：常规款适用场景：职场，宴会风格：通勤风通勤风：商务休闲
金利来男裤舒适潮流时尚男士直筒商务休闲裤轻商务 95-藏青 33 4.22-4.23悠享行旅时光，专区热卖商品1件8.5折/2件8折，双券叠加满900减130，立即,499.00,金利来官方旗舰店,https://item.jd.com/10034581982463.html,品牌： 金利来（Goldlion）,商品名称：金利来男裤舒适潮流时尚男士直筒商务休闲裤轻商务 95-藏青 33商品编号：10034581982463店铺： 金利来官方旗舰店商品毛重：1.0kg货号：JEPCEF963016材质：涤纶(聚酯纤维)100%腰型：自然腰上市时间：2021年秋季裤门襟：拉链适用人群：青年裤长：长裤厚度：常规图案：纯色裤型：直筒裤风格：通勤风通勤风：商务休闲
七匹狼【狼族生活】夹克男外套秋季新款商务休闲男潮工装短款立领单茄克 203(军绿) 185/100A/3XL,459.00,七匹狼汇金丰专卖店,https://item.jd.com/10034850016267.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼【狼族生活】夹克男外套秋季新款商务休闲男潮工装短款立领单茄克 203(军绿) 185/100A/3XL商品编号：10034850016267店铺： 七匹狼汇金丰专卖店商品毛重：1.0kg商品产地：中国大陆货号：3D1B50101701材质：锦纶/尼龙(聚酰胺纤维)衣门襟：拉链版型：标准型适用季节：秋季衣长：短款上市时间：2021年秋季厚度：常规适用人群：青年下摆设计：直下摆领型：立领风格：基础大众流行元素：车缝线图案：纯色适用场景：休闲
A21卫衣男装新款合体圆领字母刺绣经典休闲四色学院风长袖加绒卫衣男 常规款-橄榄绿 175/88A(L),109.90,A21官方旗舰店,https://item.jd.com/10035272900936.html,品牌： A21,商品名称：A21卫衣男装新款合体圆领字母刺绣经典休闲四色学院风长袖加绒卫衣男 常规款-橄榄绿 175/88A(L)商品编号：10035272900936店铺： A21官方旗舰店商品毛重：1.0kg商品产地：中国大陆货号：F413132009材质：涤纶(聚酯纤维)64%版型：标准型适用季节：秋季工艺：水洗上市时间：2021年秋季厚度：常规穿着方式：套头流行元素：撞色，刺绣风格：百搭风袖型：常规袖适用人群：青年图案：文字领型：圆领
老爷车休闲裤子男夏季薄款中老年人士松紧高腰直筒冰丝亚麻长裤爸爸装棉 浅灰+牛仔蓝组合 3XL体重140-160斤腰围2尺7-2尺8,108.00,老爷车淘鲸多专卖店,https://item.jd.com/10058321044243.html,品牌： 老爷车（LAOYECHE）,商品名称：老爷车休闲裤子男夏季薄款中老年人士松紧高腰直筒冰丝亚麻长裤爸爸装棉 浅灰+牛仔蓝组合装 3XL体重140-160斤腰围2尺7-2尺8商品编号：10058321044243店铺： 老爷车淘鲸多专卖店商品毛重：1.0kg货号：Y1682材质：棉75%，亚麻25%适用季节：春季，夏季，秋季上市时间：2022年秋季厚度：薄款适用人群：老年，中年流行元素：多口袋裤长：长裤裤门襟：松紧裤型：直筒裤图案：纯色腰型：高腰风格：休闲风休闲风：oversize
耐杰鲨（NAIJIESHA）春秋冬街头嘻哈拼色扎染翻领牛仔夹克男女潮牌宽松做旧水洗外套 紫色 3XL,76.00,耐杰鲨旗舰店,https://item.jd.com/10064681411935.html,品牌： 耐杰鲨（NAIJIESHA）,商品名称：耐杰鲨（NAIJIESHA）春秋冬街头嘻哈拼色扎染翻领牛仔夹克男女潮牌宽松做旧水洗外套 紫色 3XL商品编号：10064681411935店铺： 耐杰鲨旗舰店商品毛重：1.0kg货号：nhZQy43m材质：其他衣门襟：单排扣上市时间：2022年秋季领型：翻领适用人群：青少年厚度：常规风格：中性风衣长：常规款图案：拼色版型：宽松型
七匹狼【狼族部落】夹克男秋季外套新款商务立领休闲微弹舒适百搭上衣 001(黑色) 170/92A/M,499.00,七匹狼汇金丰专卖店,https://item.jd.com/10035408332231.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼【狼族部落】夹克男秋季外套新款商务立领休闲微弹舒适百搭上衣 001(黑色) 170/92A/M商品编号：10035408332231店铺： 七匹狼汇金丰专卖店商品毛重：1.0kg商品产地：中国大陆货号：3H1B50101213材质：涤纶(聚酯纤维)衣长：常规款衣门襟：拉链适用季节：秋季下摆设计：直下摆上市时间：2021年秋季领型：立领适用人群：青年流行元素：车缝线版型：标准型风格：基础大众厚度：常规图案：纯色适用场景：休闲
花花公子开衫卫衣男秋季新款男士韩版潮牌休闲夹克外套时尚潮流宽松百搭上衣服 1933红色 L,139.00,花花公子男服旗舰店,https://item.jd.com/10034153052107.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子开衫卫衣男秋季新款男士韩版潮牌休闲夹克外套时尚潮流宽松百搭上衣服男装 1933红色 L商品编号：10034153052107店铺： 花花公子男服旗舰店商品毛重：1.0kg货号：MT-1933-NFL材质：涤纶(聚酯纤维)穿着方式：开衫版型：宽松型适用季节：秋季厚度：常规上市时间：2021年秋季领型：立领适用人群：青年流行元素：车缝线袖型：常规袖风格：基础大众，休闲风工艺：水洗图案：纯色适用场景：休闲
吉普（JEEP）夹克男外套男士春秋男装中年休闲衣服水洗男士立领上衣 卡其 3XL,398.00,吉普(JEEP)男装京东自营专区,https://item.jd.com/100024997810.html,品牌： 吉普（JEEP）,商品名称：吉普XY0980商品编号：100024997810商品毛重：500.00g商品产地：中国大陆货号：XY0980材质：棉100%衣门襟：拉链适用季节：春季，秋季上市时间：2023年春季领型：翻领适用人群：青年流行元素：刺绣厚度：常规风格：百搭风版型：标准型图案：纯色衣长：常规款
JEEP吉普夹克男士秋季户外休闲透气速干宽松大码可脱帽男装外套 灰色 XL,288.00,Jeep鲸皇专卖店,https://item.jd.com/10034593306951.html,品牌： Jeep,商品名称：JEEP吉普夹克男士秋季户外休闲透气速干宽松大码可脱帽男装外套 灰色 XL商品编号：10034593306951店铺： Jeep鲸皇专卖店商品毛重：0.55kg货号：XY0975-1材质：涤纶(聚酯纤维)版型：宽松型适用季节：秋季上市时间：2021年秋季领型：可脱卸帽适用人群：青年流行元素：车缝线厚度：常规风格：基础大众，休闲风衣门襟：拉链图案：纯色衣长：常规款
NY-NYCNY冲.锋衣男士2023新款春季休闲运动夹克防风防水连帽风.衣外套 焦糖 2XL,339.00,NY-NYC金运专卖店,https://item.jd.com/10071106873368.html,品牌： NY-NYC,商品名称：NY-NYCNY冲.锋衣男士2023新款春季休闲运动夹克防风防水连帽风.衣外套 焦糖 2XL商品编号：10071106873368店铺： NY-NYC金运专卖店商品毛重：1.0kg领型：连帽材质：棉100%厚度：薄款上市时间：2023年春季衣门襟：单排扣适用季节：春季版型：宽松型衣长：短款风格：休闲风休闲风：oversize
JEEP吉普运动休闲裤男士春秋运动休闲弹力透气松紧腰宽松大码加肥加大直筒男裤中年收口束脚速干裤子 深灰 XXL,178.00,鲸皇服饰专营店,https://item.jd.com/10034923397874.html,品牌： Jeep,商品名称：JEEP吉普运动休闲裤男士春秋运动休闲弹力透气松紧腰宽松大码加肥加大直筒男裤中年男装收口束脚速干裤子 深灰 XXL商品编号：10034923397874店铺： 鲸皇服饰专营店商品毛重：350.00g货号：XY0960-0材质：锦纶/尼龙(聚酰胺纤维)厚度：常规适用人群：青年腰型：自然腰适用季节：四季通用上市时间：2021年秋季裤门襟：系带弹力：高弹力流行元素：车缝线裤长：长裤风格：青春休闲，商务休闲裤型：工装裤图案：纯色适用场景：休闲，运动
啄木鸟（TUCANO）爸爸外套春秋季中老年人男士夹克2023年新款中年上衣棒球服 8472灰色 XL,118.00,啄木鸟亚寻专卖店,https://item.jd.com/10069318424357.html,品牌： 啄木鸟（TUCANO）,商品名称：啄木鸟（TUCANO）爸爸外套春秋季中老年人男士夹克2023年新款中年上衣棒球服 8472灰色 XL商品编号：10069318424357店铺： 啄木鸟亚寻专卖店商品毛重：1.0kg货号：啄木鸟xA2Yj5eM材质：其他衣门襟：单排扣适用季节：秋季上市时间：2023年春季领型：棒球领适用人群：中年风格：商务休闲厚度：薄款衣长：短款版型：修身型
JEEP【两条装】吉普冰丝短裤男休闲中裤五分裤夏季新款透气耐穿速干 2023灰色+2022黑色 2XL（135斤-150斤）,139.00,吉普纤缤专卖店,https://item.jd.com/10072442664804.html,品牌： 吉普（JEEP）,商品名称：JEEP【两条装】吉普冰丝短裤男休闲中裤五分裤夏季新款透气耐穿速干 2023灰色+2022黑色 2XL（135斤-150斤）商品编号：10072442664804店铺： 吉普纤缤专卖店商品毛重：500.00g货号：挂-Q-JP-QB-zhongli-A裤门襟：系带材质：锦纶/尼龙(聚酰胺纤维)75%裤型：直筒裤厚度：薄款腰型：自然腰裤长：五分裤上市时间：2023年夏季风格：通勤风通勤风：商务休闲
七匹狼【狼族生活】夹克男秋季新款休闲时尚梭织单茄克男装衣服外套上衣 701(卡其) 175/92A/XL,459.00,七匹狼服装旗舰店,https://item.jd.com/10035323797953.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼【狼族生活】夹克男秋季新款休闲时尚梭织单茄克男装衣服外套上衣 701(卡其) 175/92A/XL商品编号：10035323797953店铺： 七匹狼服装旗舰店商品毛重：300.00g货号：FZ1D1B50101534材质：涤纶(聚酯纤维)衣门襟：拉链适用季节：秋季衣长：常规款上市时间：2021年秋季厚度：常规适用人群：青年流行元素：拉链版型：标准型风格：基础大众领型：立领图案：纯色适用场景：休闲
七匹狼【狼族生活】卫衣男士圆领长袖T恤衫男时尚休闲绣花男装衣服男 001(黑色) 170/88A/L,256.00,七匹狼官方旗舰店,https://item.jd.com/10035095894545.html,品牌： 七匹狼（SEPTWOLVES）,商品名称：七匹狼【狼族生活】卫衣男士圆领长袖T恤衫男时尚休闲绣花男装衣服男 001(黑色) 170/88A/L商品编号：10035095894545店铺： 七匹狼官方旗舰店商品毛重：300.00g货号：1D1B70603169材质：棉33.5%，涤纶(聚酯纤维)66.5%版型：标准型适用季节：冬季上市时间：2021年冬季领型：圆领穿着方式：套头流行元素：刺绣袖型：落肩袖厚度：常规图案：字母适用人群：青年风格：休闲风休闲风：简约风
皮尔卡丹（pierre cardin）男士外套2023新款翻领纯色轻商务休闲潮牌薄款春装夹克上衣服 黑色 L,338.00,皮尔卡丹欣赏专卖店,https://item.jd.com/10071473481809.html,品牌： 皮尔卡丹（pierre cardin）,商品名称：皮尔卡丹（pierre cardin）男士外套2023新款翻领纯色轻商务休闲潮牌薄款春装夹克上衣服 黑色 L商品编号：10071473481809店铺： 皮尔卡丹欣赏专卖店商品毛重：1.0kg货号：皮尔卡丹7x2jt5YP厚度：薄款材质：涤纶(聚酯纤维)100%领型：翻领版型：标准型衣门襟：系带衣长：短款图案：纯色上市时间：2023年夏季风格：日韩风日韩风：日系风
花花公子休闲裤男秋季牛仔裤宽松薄款弹力九分裤新款时尚潮流束脚哈伦裤大码工装裤韩版百搭男士小脚长裤子 浅蓝色 31,139.00,花花公子保罗专卖店,https://item.jd.com/10033353501495.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子休闲裤男秋季牛仔裤宽松薄款弹力九分裤新款时尚潮流束脚哈伦裤大码工装裤韩版百搭男士小脚长裤子 浅蓝色 31商品编号：10033353501495店铺： 花花公子保罗专卖店商品毛重：1.0kg商品产地：中国大陆货号：HLZS-2025-花花材质：棉50%厚度：常规腰型：低腰适用人群：青少年，青年，中年，情侣适用季节：春季，夏季，秋季，冬季，四季通用裤长：长裤上市时间：2021年秋季裤门襟：松紧弹力：微弹流行元素：撞色，贴布裤型：哈伦裤风格：港风，休闲风面料：常规牛仔布图案：纯色适用场景：休闲，运动
商品,价格,店铺,详情页,品牌,详情
Calvin Klein Jeans夏季男装时尚简约圆领舒适透气印花微弹短袖T恤J318045 BEH-黑色 S 建议：110/130斤,273.00,Calvin Klein官方旗舰店,https://item.jd.com/10025884974186.html,品牌： Calvin Klein,商品名称：Calvin Klein Jeans夏季男装时尚简约圆领舒适透气印花微弹短袖T恤J318045 BEH-黑色 S 建议：110/130斤商品编号：10025884974186店铺： Calvin Klein官方旗舰店商品毛重：1.0kg货号：J318045材质：棉95%，氨纶(聚氨酯弹性纤维)5%版型：标准型上市时间：2020年冬季领型：圆领适用人群：青年流行元素：印花厚度：常规图案：字母，数字袖长：短袖风格：休闲风休闲风：简约风
至唯 重磅短袖t恤男夏季冰丝薄款冰感华夫格男士半袖宽松潮流五分袖体恤打底衫青少年学生帅气百搭衣服 白色 XL,48.00,至唯旗舰店,https://item.jd.com/10054248212685.html,品牌： 至唯,商品名称：至唯 重磅短袖t恤男夏季冰丝薄款冰感华夫格男士半袖宽松潮流五分袖体恤打底衫青少年学生帅气百搭衣服男 白色 XL商品编号：10054248212685店铺： 至唯旗舰店商品毛重：300.00g货号：B371--HDX334材质：涤纶(聚酯纤维)100%版型：宽松型适用季节：夏季上市时间：2022年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规袖长：短袖图案：卡通动漫，3D印花适用场景：运动风格：休闲风休闲风：简约风
PZHK夏季薄款多口袋工装裤宽松休闲裤男士直筒户外运动长裤子迷 2187六口袋军绿色 36码(2尺8),62.90,PZHK服饰旗舰店,https://item.jd.com/10028155838987.html,品牌： PZHK,商品名称：PZHK夏季薄款多口袋工装裤宽松休闲裤男士直筒户外运动长裤子迷 2187六口袋军绿色 36码(2尺8)商品编号：10028155838987店铺： PZHK服饰旗舰店商品毛重：1.0kg货号：PH23057732材质：涤纶(聚酯纤维)60%适用季节：夏季裤门襟：拉链上市时间：2021年夏季厚度：常规适用人群：青年流行元素：多口袋裤长：长裤风格：军旅风腰型：自然腰图案：纯色裤型：工装裤
菲凡沃【两件装】夏季薄款休闲裤男 冰丝弹力宽松直筒速干商务修身长裤 9118黑色+浅灰【90%人选】 30【腰围=2尺3】（115-125斤穿）,99.00,菲凡沃服饰旗舰店,https://item.jd.com/10045645833409.html,品牌： 菲凡沃（FEIFANWO）,商品名称：菲凡沃【两件装】夏季薄款休闲裤男 冰丝弹力宽松直筒速干商务修身长裤 9118黑色+浅灰【90%人选】 30【腰围=2尺3】（115-125斤穿）商品编号：10045645833409店铺： 菲凡沃服饰旗舰店商品毛重：500.00g商品产地：中国大陆货号：9118材质：棉66.6%裤门襟：拉链腰型：自然腰适用季节：夏季上市时间：2022年夏季厚度：薄款弹力：微弹流行元素：撞色，多口袋裤长：长裤适用人群：青年，青少年裤型：直筒裤图案：纯色面料：卡其布风格：休闲风休闲风：oversize
海澜之家（HLA）短袖T恤男23新款凉感t恤免烫莫代尔圆领短袖男夏季 深绿花纹21 180/96A/XL,168.00,海澜之家官方旗舰店,https://item.jd.com/10070320832876.html,品牌： 海澜之家（HLA）,商品名称：海澜之家（HLA）短袖T恤男23新款凉感t恤免烫莫代尔圆领短袖男夏季 深绿花纹21 180/96A/XL商品编号：10070320832876店铺： 海澜之家官方旗舰店商品毛重：1.0kg货号：HNTBJ2Y021A材质：氨纶(聚氨酯弹性纤维)13%，莫代尔26%，锦纶/尼龙(聚酰胺纤维)61%袖长：短袖适用季节：夏季上市时间：2023年夏季领型：圆领面料：针织布厚度：常规版型：标准型适用人群：青年，中年，青少年，情侣图案：字母适用场景：居家，运动，学校风格：休闲风休闲风：简约风
卡帝乐鳄鱼休闲裤男商务休闲西装裤修身长裤微弹直筒裤子男装 黑色 32/2XL 【品质男装】国际品牌！多仓直发！最快当天达！时间有限！数量有限！购买极速通道！请戳！！,99.00,卡帝乐鳄鱼（CARTELO）服饰京东自营旗舰店,https://item.jd.com/100028632093.html,品牌： 卡帝乐鳄鱼（CARTELO）,商品名称：卡帝乐鳄鱼休闲裤商品编号：100028632093商品毛重：420.00g商品产地：福建泉州货号：J1F2241230383材质：涤纶(聚酯纤维)100%腰型：自然腰适用季节：四季通用弹力：微弹上市时间：2022年秋季厚度：常规适用人群：青年，青少年流行元素：车缝线裤型：直筒裤裤门襟：拉链裤长：九分裤图案：纯色适用场景：居家风格：通勤风通勤风：商务休闲
后探（HouTan）美式复古短袖T恤男夏季宽松休闲体恤2023款纯棉半袖男士大码男装 白色 3XL（180-200斤）,118.00,后探旗舰店,https://item.jd.com/10068005884718.html,品牌： 后探（HouTan）,商品名称：后探（HouTan）美式复古短袖T恤男夏季宽松休闲体恤2023款纯棉半袖男士大码男装 白色 3XL（180-200斤）商品编号：10068005884718店铺： 后探旗舰店商品毛重：300.00g商品产地：中国大陆货号：HT1023684材质：棉100%袖长：短袖适用季节：春季，秋季上市时间：2023年春季领型：圆领面料：棉毛布流行元素：车缝线，简约厚度：常规适用人群：青年，青少年版型：宽松型图案：字母，数字适用场景：居家，学校风格：欧美风欧美风：英伦风
